Drug A,Drug B,Cell Line Name,Score
Lapatinib,Dasatinib,RPMI7951,-3.724573545179619
dexamethasone,Sorafenib,RKO,-18.6292132467089
vinblastine,geldanamycin,LOVO,-9.742168339465294
Erlotinib,geldanamycin,VCAP,-2.88087637063392
dexamethasone,Sorafenib,UWB1289,-6.879472048396067
dexamethasone,Erlotinib,NCI-H460,-13.950148061363093
metformin,geldanamycin,A375,-49.062306315025
dexamethasone,Sunitinib,SKMEL30,-27.9020155354992
dexamethasone,Sunitinib,HCT116,-29.7403775200217
paclitaxel,Dasatinib,HCT116,-37.0930621901092
Lapatinib,Dasatinib,HCT116,-13.812973987503693
metformin,Lapatinib,OCUBM,-37.189874708633695
paclitaxel,geldanamycin,RPMI7951,0.369316059642221
paclitaxel,Erlotinib,NCIH1650,4.17561229224804
paclitaxel,Sunitinib,A427,4.187869588752649
metformin,Dasatinib,NCIH2122,-34.48768519828235
Vorinostat,Erlotinib,MDAMB436,4.25311060075082
vinblastine,geldanamycin,UACC62,-14.564555056626377
metformin,Sorafenib,RPMI7951,-10.162041561092582
dexamethasone,Erlotinib,HT144,-35.5448186771701
vinblastine,Sorafenib,A427,4.841793570156368
metformin,Erlotinib,SW-620,-29.9162730471743
metformin,Sorafenib,VCAP,-55.7541546140486
dexamethasone,Vorinostat,NCI-H460,-33.9587360563784
paclitaxel,Vorinostat,RKO,3.987299411465438
Sunitinib,Erlotinib,OV90,5.586124430090477
metformin,geldanamycin,NCIH23,-12.6203596574975
metformin,Sunitinib,SW-620,-43.929359067237
Lapatinib,Sorafenib,HT29,-3.0332808194811403
dexamethasone,Vorinostat,HT144,-45.30258920076982
Vorinostat,Sunitinib,A2780,-1.61504571199055
Dasatinib,geldanamycin,A2058,-8.692928400841772
Sunitinib,geldanamycin,HCT116,9.179556151687803
metformin,Dasatinib,SKMES1,-37.3999740396079
metformin,Lapatinib,PA1,-74.9399761386801
Vorinostat,Lapatinib,SKMES1,3.61441892535489
Erlotinib,Sorafenib,NCIH520,6.72046542688671
Vorinostat,geldanamycin,PA1,-4.666937653128132
Vorinostat,Erlotinib,UACC62,8.143116180793372
Vorinostat,Erlotinib,NCIH23,-2.77042962989298
vinblastine,Lapatinib,UWB1289,0.2044267191685782
metformin,Dasatinib,RPMI7951,-12.898019313824
vinblastine,Sorafenib,LOVO,-1.6005087696864486
paclitaxel,Dasatinib,T-47D,7.078924552126015
metformin,Sorafenib,PA1,-28.9638748432599
metformin,Sunitinib,PA1,-61.4386715672369
Vorinostat,Sunitinib,HCT116,2.12042655289975
dexamethasone,Erlotinib,OVCAR3,-15.0089303719363
dexamethasone,Sunitinib,OCUBM,-12.533050119535002
Vorinostat,Erlotinib,NCIH2122,5.84905996845087
dexamethasone,Dasatinib,NCI-H460,-5.159519294761907
vinblastine,Erlotinib,LOVO,5.16750826555368
Lapatinib,Dasatinib,CAOV3,10.468583156479704
Vorinostat,Sunitinib,RPMI7951,-15.3173389528898
Sunitinib,geldanamycin,SKMES1,4.484288991501213
Sunitinib,Erlotinib,A375,6.6154810826822
vinblastine,Lapatinib,SW-620,-73.5286754265322
metformin,Dasatinib,RKO,-30.3377383335249
Vorinostat,Erlotinib,A2780,9.625121597198186
Lapatinib,Dasatinib,RKO,2.461922216333884
Erlotinib,Dasatinib,MDAMB436,3.59745169898486
Sunitinib,Sorafenib,LOVO,-3.0703466753296
Erlotinib,geldanamycin,A375,9.328533024448705
Sunitinib,Lapatinib,A2780,8.453421074249384
paclitaxel,Lapatinib,CAOV3,7.99575647038201
dexamethasone,Sunitinib,NCIH2122,14.1235470599023
paclitaxel,Erlotinib,OV90,0.1590569364430157
dexamethasone,Erlotinib,UWB1289,-15.559462368784592
paclitaxel,Sorafenib,OVCAR3,-12.53254789251529
metformin,Dasatinib,A427,0.8542168432631491
Dasatinib,Sorafenib,HT29,9.206200380526292
Sunitinib,Sorafenib,VCAP,-3.0331069492891496
metformin,Lapatinib,LOVO,-8.237627320974727
dexamethasone,Lapatinib,SKMES1,-11.133669865203094
metformin,Erlotinib,RKO,-8.184373188662292
Vorinostat,Sorafenib,VCAP,0.4443344011282492
vinblastine,geldanamycin,SK-OV-3,1.775572054007981
Vorinostat,Dasatinib,UWB1289,-0.4835459876036119
Erlotinib,Dasatinib,HCT116,-5.77665564868809
vinblastine,Sunitinib,NCIH520,1.203208947199059
Lapatinib,Sorafenib,NCI-H460,1.41805545618482
paclitaxel,Dasatinib,CAOV3,8.99923705482913
Vorinostat,Dasatinib,VCAP,1.69213972357191
Vorinostat,Sorafenib,HCT116,-1.073248118887358
Erlotinib,Sorafenib,HT144,-0.6089836493556324
Sunitinib,Lapatinib,UACC62,16.9968892380515
Vorinostat,Sunitinib,UACC62,-2.07861348348741
paclitaxel,Lapatinib,OCUBM,8.440986836263871
paclitaxel,Dasatinib,SW-620,-5.653435188749545
vinblastine,geldanamycin,SKMES1,-1.3811964732242277
vinblastine,geldanamycin,SW-620,-5.5186956836840375
Vorinostat,Erlotinib,SW-620,-5.19085420781142
vinblastine,Lapatinib,A375,-23.3725501337939
dexamethasone,Erlotinib,SK-OV-3,-4.527979888097892
Sunitinib,Erlotinib,OCUBM,5.598134989920393
dexamethasone,Vorinostat,SW-620,-41.9047429025821
vinblastine,Sorafenib,T-47D,-4.172986764275874
vinblastine,Sorafenib,NCIH1650,-13.546032832554804
paclitaxel,Erlotinib,SW837,-1.657597602265355
dexamethasone,Lapatinib,NCIH1650,-0.8014467498558491
paclitaxel,Sunitinib,SKMEL30,-0.2642143205483515
paclitaxel,geldanamycin,LOVO,-1.77750068778882
paclitaxel,Erlotinib,VCAP,-19.923371510770203
paclitaxel,Lapatinib,A2780,1.39259946716825
Sunitinib,Lapatinib,HT29,16.5479703149859
paclitaxel,Erlotinib,SW-620,-3.134999611446543
Vorinostat,Lapatinib,RKO,2.4933992323843923
vinblastine,Lapatinib,SKMES1,-2.85382252753121
Dasatinib,Sorafenib,HT144,-2.8325461302865187
Vorinostat,Lapatinib,A375,-10.739322929783883
Lapatinib,geldanamycin,NCIH23,-5.97419023328963
Erlotinib,geldanamycin,OV90,0.4423212163888063
metformin,Vorinostat,HT29,-22.794043146736
vinblastine,Sunitinib,OVCAR3,-12.414939844598162
dexamethasone,Vorinostat,OVCAR3,-31.380009974583203
vinblastine,Sunitinib,MDAMB436,-1.5403494549472296
Vorinostat,Erlotinib,CAOV3,13.1991243046288
Sunitinib,Sorafenib,HT29,-0.538262620928304
vinblastine,Erlotinib,A427,0.5117341060036625
Vorinostat,Sunitinib,HT144,-5.8677981963370005
Vorinostat,Dasatinib,NCIH2122,-36.50577458359941
vinblastine,Lapatinib,NCIH2122,-2.1691769605730515
Lapatinib,Dasatinib,OV90,3.719171936095444
dexamethasone,Vorinostat,MDAMB436,-15.4752611754195
Dasatinib,geldanamycin,NCIH2122,-25.4508968849616
Vorinostat,Sorafenib,OV90,-0.71117494174041
Sunitinib,Lapatinib,UWB1289,3.85944773684647
Lapatinib,Dasatinib,A2780,22.7414116448382
paclitaxel,Sorafenib,VCAP,-1.6610011043127195
Dasatinib,Sorafenib,OV90,8.678125432705007
Vorinostat,geldanamycin,OV90,0.9434331950199416
paclitaxel,Sorafenib,RPMI7951,-6.18357684414468
Vorinostat,Sorafenib,UACC62,-3.36735139960915
dexamethasone,Vorinostat,CAOV3,5.989492839405608
metformin,Sunitinib,UWB1289,-8.207132148775708
dexamethasone,Erlotinib,A375,-26.258782255785
dexamethasone,Erlotinib,VCAP,-11.338238855350506
vinblastine,Lapatinib,OV90,0.8267526169764301
Sunitinib,Erlotinib,HT144,2.188685633501576
vinblastine,Lapatinib,NCIH1650,-9.72499716390718
Lapatinib,Erlotinib,OVCAR3,-1.7237618714553775
Sunitinib,Dasatinib,PA1,11.0282847349576
vinblastine,Erlotinib,PA1,-4.0681667574955
Dasatinib,Sorafenib,MDAMB436,-2.60072537807549
metformin,Lapatinib,UWB1289,-20.3746494688195
Vorinostat,Erlotinib,VCAP,11.779516260068313
dexamethasone,Sorafenib,NCIH520,-7.57557880794988
metformin,Lapatinib,NCIH520,-8.36164856265281
dexamethasone,Erlotinib,OCUBM,-30.8056950922951
dexamethasone,Lapatinib,A427,-20.7409218490905
vinblastine,Sorafenib,SKMES1,4.417989059347175
dexamethasone,Erlotinib,SW-620,-10.731303688850904
metformin,Dasatinib,A2058,-6.2026319104393295
Sunitinib,Sorafenib,NCIH23,-6.19730890695259
vinblastine,Dasatinib,CAOV3,0.6771989561182002
metformin,Sunitinib,VCAP,-17.6906096863185
metformin,Vorinostat,NCIH520,-30.7366736665872
paclitaxel,Sunitinib,NCI-H460,9.58062385928767
Lapatinib,Erlotinib,UACC62,4.867927463076468
Sunitinib,Dasatinib,UACC62,13.667582002208905
Vorinostat,Erlotinib,NCIH1650,4.14054171285972
vinblastine,Sunitinib,UACC62,2.595279020812243
Erlotinib,Dasatinib,CAOV3,9.503977484174175
metformin,Erlotinib,OV90,-3.5546157663424616
paclitaxel,Erlotinib,MDAMB436,0.7982616963508231
vinblastine,Sunitinib,A2780,6.430237727930085
Vorinostat,Sorafenib,LOVO,-10.386374558578522
metformin,Lapatinib,SKMEL30,-19.6754058911438
vinblastine,Vorinostat,SW-620,-7.940842049461227
paclitaxel,Dasatinib,A375,6.364261125349779
paclitaxel,Sorafenib,NCIH520,0.8838679103249854
paclitaxel,Sorafenib,SKMEL30,3.24770439300306
Erlotinib,Sorafenib,NCIH2122,-7.815562497274902
vinblastine,Sunitinib,A427,5.81602235619721
paclitaxel,Sunitinib,RPMI7951,-22.8644313188967
vinblastine,Dasatinib,LOVO,3.7092867134231
paclitaxel,Sunitinib,HT144,-2.5590885431480426
dexamethasone,Vorinostat,T-47D,-38.7823663998969
Sunitinib,Erlotinib,RPMI7951,-4.349210006555943
dexamethasone,Erlotinib,A2780,-26.5692742661385
Dasatinib,Sorafenib,PA1,4.62415639298937
Vorinostat,Lapatinib,VCAP,3.27144637329635
metformin,Sunitinib,LOVO,-33.7845903951132
dexamethasone,Vorinostat,UACC62,-35.1709788883515
Lapatinib,Dasatinib,NCIH23,3.887422638441485
dexamethasone,Sorafenib,A2780,-12.2162083245621
metformin,Lapatinib,SK-OV-3,-12.955988512618
Dasatinib,geldanamycin,NCIH1650,9.62907409316032
Lapatinib,Erlotinib,VCAP,1.026942322157092
vinblastine,Vorinostat,NCIH520,-3.15887949932979
dexamethasone,Erlotinib,MDAMB436,-23.2954444871652
Vorinostat,Lapatinib,HT29,5.86288473591452
paclitaxel,geldanamycin,RKO,4.743603615290096
Vorinostat,Sorafenib,PA1,-4.062121175440552
Erlotinib,Dasatinib,PA1,6.488490212037078
Lapatinib,Erlotinib,T-47D,0.90894434552881
Vorinostat,Sunitinib,T-47D,-14.434457477598505
metformin,geldanamycin,UACC62,-26.79502671025515
Lapatinib,Erlotinib,HCT116,-5.139364658294922
Vorinostat,geldanamycin,NCIH23,-10.274169876330886
vinblastine,Lapatinib,SK-OV-3,3.37898618824583
dexamethasone,Vorinostat,OV90,-7.952166005584182
metformin,Lapatinib,VCAP,-9.657849716236
metformin,Lapatinib,CAOV3,-27.8195558011628
paclitaxel,Dasatinib,SKMEL30,-26.6651088566214
Dasatinib,geldanamycin,NCI-H460,-15.0412339008878
vinblastine,geldanamycin,NCIH23,-4.65691689928222
metformin,Sorafenib,UACC62,-26.24662901330595
paclitaxel,Lapatinib,PA1,0.4646043967887734
paclitaxel,Sorafenib,A375,6.07843040491799
metformin,geldanamycin,CAOV3,-9.619042312244815
metformin,Vorinostat,PA1,-48.51478094223695
Vorinostat,Lapatinib,NCIH2122,3.77256113899207
paclitaxel,Erlotinib,OVCAR3,3.58036180553514
Lapatinib,Sorafenib,CAOV3,8.13893448615947
vinblastine,Dasatinib,OCUBM,0.60779733849738
Vorinostat,Sorafenib,A2780,-2.377061578670744
vinblastine,Dasatinib,NCIH1650,3.42669038506664
Lapatinib,Erlotinib,NCI-H460,-1.6552655274048038
metformin,Dasatinib,A375,-57.144820014625296
Sunitinib,Lapatinib,RPMI7951,11.616605850275496
dexamethasone,Vorinostat,A427,-37.1716279374795
paclitaxel,Vorinostat,A375,-1.9802660997523944
geldanamycin,Sorafenib,OV90,1.1848602197973823
Erlotinib,geldanamycin,SKMES1,6.02246857213521
vinblastine,geldanamycin,SKMEL30,-13.5091075877696
dexamethasone,Sorafenib,A375,-3.8453528225106623
Vorinostat,Erlotinib,SK-OV-3,2.204062447972561
Lapatinib,geldanamycin,OVCAR3,4.967381413305823
metformin,Sorafenib,HCT116,-49.5120706514507
Erlotinib,Dasatinib,OCUBM,1.7387039934851498
Lapatinib,geldanamycin,OV90,2.578081311550471
Erlotinib,geldanamycin,RPMI7951,-2.54688332955635
Dasatinib,geldanamycin,HT144,-37.9495035857927
geldanamycin,Sorafenib,OVCAR3,-16.475900892606802
dexamethasone,Dasatinib,SKMES1,-8.700462669667385
metformin,Sunitinib,NCIH23,-21.5531296050118
geldanamycin,Sorafenib,NCIH520,2.283405953189745
vinblastine,Sunitinib,HCT116,0.1118559290339978
Sunitinib,geldanamycin,SW837,0.0548896546292299
Sunitinib,Dasatinib,UWB1289,1.5259403537211615
dexamethasone,Erlotinib,OV90,-3.5390830989045075
metformin,Dasatinib,UACC62,-13.4460672849668
Sunitinib,Dasatinib,T-47D,1.0880788430276551
metformin,Sunitinib,A2780,-40.5029244010595
Vorinostat,Lapatinib,SW-620,-24.4432878855492
dexamethasone,geldanamycin,SKMEL30,-12.500029270357295
vinblastine,Lapatinib,RKO,-7.06329362397977
Vorinostat,Erlotinib,LOVO,5.009535132419683
dexamethasone,Dasatinib,OVCAR3,-5.179391847578812
metformin,Erlotinib,HT29,-17.7883076547542
vinblastine,Vorinostat,LOVO,-2.43808381047612
metformin,Sorafenib,LOVO,-34.0729170807354
Sunitinib,Sorafenib,SKMEL30,2.76912169862866
metformin,Vorinostat,HCT116,-62.9031214125763
metformin,Vorinostat,A2058,-8.72128086410909
Lapatinib,Erlotinib,SW837,1.741670982094262
dexamethasone,Sorafenib,SK-OV-3,-0.6884117876070912
Sunitinib,geldanamycin,HT29,2.6210618799141923
Lapatinib,geldanamycin,MDAMB436,4.4105627388370605
Erlotinib,Sorafenib,OVCAR3,-6.066411004621831
Sunitinib,Erlotinib,SW-620,-4.813871520282443
paclitaxel,Vorinostat,T-47D,7.692941411907634
dexamethasone,Lapatinib,HT29,-23.7494411406013
Erlotinib,geldanamycin,NCIH23,-1.5082203021212124
Vorinostat,Erlotinib,RPMI7951,5.954690473588823
vinblastine,Sorafenib,OVCAR3,-3.930469946192945
Vorinostat,Dasatinib,OCUBM,-0.5284321769112605
metformin,geldanamycin,NCIH520,-17.2817979072755
Vorinostat,geldanamycin,NCIH1650,-3.019531285218114
Dasatinib,geldanamycin,RPMI7951,-0.3887710448227697
paclitaxel,geldanamycin,OVCAR3,-11.341527235964405
metformin,Sorafenib,SKMEL30,-20.9507978903398
geldanamycin,Sorafenib,A2780,-0.190891674386513
dexamethasone,Sunitinib,CAOV3,4.052279150357491
metformin,Vorinostat,OV90,-4.853312003098937
vinblastine,Erlotinib,NCIH1650,4.00031385473591
Lapatinib,Erlotinib,LOVO,-1.2036514942358316
Erlotinib,Sorafenib,CAOV3,6.1026124307435
Vorinostat,Dasatinib,HCT116,-20.3623076046531
metformin,geldanamycin,A2780,-38.4962238749225
Vorinostat,Dasatinib,LOVO,-0.3136273830120112
paclitaxel,Erlotinib,A2780,1.7249239205326918
Dasatinib,geldanamycin,UACC62,-6.47138721063866
Lapatinib,Erlotinib,NCIH520,7.87379173269718
dexamethasone,Erlotinib,PA1,-13.053772031257305
Vorinostat,geldanamycin,HCT116,-4.01456885639382
paclitaxel,Sunitinib,A2780,3.0897024917955025
Lapatinib,Dasatinib,OVCAR3,1.292753014965791
Lapatinib,Sorafenib,RKO,2.76740193393285
paclitaxel,Erlotinib,CAOV3,5.506094216928792
vinblastine,geldanamycin,NCIH2122,-7.19378137939456
Vorinostat,Sunitinib,RKO,-4.03025121975644
vinblastine,Dasatinib,NCI-H460,-29.2662792150344
vinblastine,Sorafenib,NCI-H460,4.069163600073605
dexamethasone,geldanamycin,SW837,-24.5242345195019
Lapatinib,Sorafenib,PA1,2.4659746492236927
metformin,Dasatinib,OVCAR3,-4.11149235653684
Erlotinib,Sorafenib,HCT116,-3.41466344580097
paclitaxel,Vorinostat,NCI-H460,-1.4295761119406232
Sunitinib,Erlotinib,NCIH520,10.2532613363299
Sunitinib,geldanamycin,T-47D,15.4186986077963
geldanamycin,Sorafenib,SK-OV-3,4.133325903305868
Erlotinib,Dasatinib,NCIH2122,-21.5871320482388
Lapatinib,geldanamycin,CAOV3,8.45389840526827
vinblastine,geldanamycin,SW837,-0.2823200449385875
Sunitinib,Dasatinib,CAOV3,8.756217929094177
metformin,Sorafenib,HT144,-46.862925671502296
paclitaxel,Dasatinib,OVCAR3,2.13745295521649
metformin,Sunitinib,OCUBM,-35.155236696245
dexamethasone,geldanamycin,HT144,-40.2614734397264
paclitaxel,Erlotinib,NCIH520,-6.708306328674888
dexamethasone,geldanamycin,OCUBM,-20.3593816575191
Erlotinib,Dasatinib,NCI-H460,-0.4503474699443348
Dasatinib,Sorafenib,NCIH520,10.16232173056559
Sunitinib,Dasatinib,NCIH520,6.442434166934048
Erlotinib,geldanamycin,LOVO,-3.72583443525641
Sunitinib,Sorafenib,CAOV3,-3.60075442831331
metformin,Vorinostat,RKO,-70.65073406723695
Erlotinib,Dasatinib,RKO,1.30779520720034
dexamethasone,Dasatinib,NCIH23,-7.18713065449027
paclitaxel,Dasatinib,RKO,4.452168509343501
Lapatinib,Erlotinib,CAOV3,4.54734483862441
dexamethasone,Vorinostat,HCT116,-38.4626262988146
Lapatinib,Sorafenib,NCIH1650,8.829561804598438
dexamethasone,Sunitinib,SKMES1,-1.5220929784942658
Erlotinib,Sorafenib,PA1,-0.7762273913233743
Lapatinib,Sorafenib,SKMEL30,3.9797293996962297
metformin,Vorinostat,OVCAR3,-51.6773231694491
metformin,Sunitinib,T-47D,15.384553292915324
vinblastine,Sunitinib,NCIH1650,-2.0585753436264698
dexamethasone,geldanamycin,NCIH2122,-7.734574598544068
metformin,Lapatinib,T-47D,-9.59094984812801
dexamethasone,geldanamycin,OVCAR3,-25.9801803981754
Sunitinib,Lapatinib,T-47D,4.366245372711767
Dasatinib,Sorafenib,HCT116,4.40921359309415
paclitaxel,Vorinostat,CAOV3,-13.861300672159
dexamethasone,Vorinostat,NCIH1650,-17.5589533745204
Vorinostat,Sunitinib,SW-620,-6.291328737399075
paclitaxel,geldanamycin,NCI-H460,-2.698758931910008
Erlotinib,Sorafenib,A427,3.682989905065457
paclitaxel,Sorafenib,NCIH1650,-5.00028834575103
Sunitinib,Lapatinib,SK-OV-3,16.1850033157246
metformin,Vorinostat,HT144,-23.6042929930625
Vorinostat,Dasatinib,RKO,-1.2236747050651609
dexamethasone,Erlotinib,SW837,-13.037072413777096
vinblastine,Dasatinib,UWB1289,4.05485944970297
Vorinostat,Sunitinib,CAOV3,1.5718362711845366
Vorinostat,Erlotinib,PA1,-0.810306898238276
paclitaxel,Sunitinib,SK-OV-3,7.36579899286375
Sunitinib,Lapatinib,LOVO,9.06213659212517
dexamethasone,Sunitinib,HT144,-9.362863686069195
Dasatinib,geldanamycin,OCUBM,6.55729051148795
paclitaxel,Sorafenib,HCT116,-1.4872271509121793
metformin,geldanamycin,HT144,-22.4462583852743
Vorinostat,Lapatinib,PA1,1.0271109700113177
Erlotinib,geldanamycin,CAOV3,3.320229681965675
Lapatinib,geldanamycin,SW-620,-26.1965705632023
metformin,Lapatinib,OVCAR3,-14.6157572128631
dexamethasone,Sorafenib,HT29,-16.600339428286603
metformin,Dasatinib,PA1,-6.686975812883663
paclitaxel,Lapatinib,A375,-11.9965988914421
Erlotinib,Dasatinib,T-47D,2.726862934921635
Vorinostat,Erlotinib,RKO,-2.588665914009158
Erlotinib,geldanamycin,SK-OV-3,2.77922195660905
metformin,Dasatinib,OCUBM,-6.3500959185649
paclitaxel,Sunitinib,NCIH520,3.3696784995100426
vinblastine,Dasatinib,HT144,-39.7169735486916
Sunitinib,Erlotinib,NCI-H460,7.2595381633228
Lapatinib,Sorafenib,RPMI7951,-2.204579993178592
metformin,Sorafenib,UWB1289,-26.6822467124322
Lapatinib,Sorafenib,A2058,9.400493271217616
metformin,Sorafenib,A2780,-25.2381267145584
Sunitinib,Dasatinib,NCI-H460,16.9349100756105
metformin,Sunitinib,UACC62,-56.2560888739038
dexamethasone,Vorinostat,NCIH520,-9.633163292669298
Erlotinib,geldanamycin,NCIH520,1.845960760756301
dexamethasone,Sunitinib,MDAMB436,-17.0119321722455
Sunitinib,Dasatinib,A427,14.9415296965116
metformin,Sorafenib,NCIH1650,-3.448025235667948
Vorinostat,Dasatinib,A427,-1.51657819068512
metformin,Sunitinib,SKMES1,-44.1817825469333
Lapatinib,geldanamycin,SW837,8.463248256721428
Lapatinib,Sorafenib,OVCAR3,-3.12013961477547
Sunitinib,geldanamycin,NCI-H460,5.61896917638109
Vorinostat,geldanamycin,T-47D,-0.6579761516790089
metformin,Sorafenib,OCUBM,-20.7592210135025
Erlotinib,geldanamycin,A2058,4.398742241377427
Sunitinib,Erlotinib,A2780,10.480393919522983
vinblastine,Sunitinib,NCI-H460,2.44728958086436
Dasatinib,Sorafenib,SKMEL30,-15.1006814359747
dexamethasone,Sorafenib,OV90,-4.15624175439773
Vorinostat,Lapatinib,T-47D,-5.493763326806099
dexamethasone,geldanamycin,SW-620,-36.7383193130824
Vorinostat,Erlotinib,NCI-H460,1.1496085756031087
vinblastine,Dasatinib,A2780,-11.183106529127476
Sunitinib,Lapatinib,A2058,18.5317724911246
metformin,Dasatinib,HT144,-10.480511156242285
paclitaxel,geldanamycin,OV90,4.219145585451182
Sunitinib,Sorafenib,A427,3.562549470771905
dexamethasone,Lapatinib,HCT116,-7.10827059552493
paclitaxel,Erlotinib,PA1,-1.2816619609782416
Sunitinib,Sorafenib,MDAMB436,-13.8996269060666
vinblastine,Erlotinib,NCI-H460,10.41580460128629
Sunitinib,Dasatinib,NCIH23,15.8859560938761
metformin,Erlotinib,NCIH2122,-46.9980356488569
metformin,geldanamycin,SW-620,-39.873530292237
Erlotinib,geldanamycin,SW-620,-3.8590388668775
Dasatinib,Sorafenib,VCAP,6.720388221210122
Dasatinib,geldanamycin,SW-620,-3.09775596823669
vinblastine,Erlotinib,OCUBM,18.2642273209106
dexamethasone,Erlotinib,NCIH1650,4.7680640763497
dexamethasone,Sorafenib,RPMI7951,-26.1191329979098
Sunitinib,Lapatinib,SW-620,-14.2382866820043
geldanamycin,Sorafenib,SW-620,-0.8984319813221007
Vorinostat,Dasatinib,T-47D,5.321680837772678
dexamethasone,Dasatinib,A2780,5.46583466116103
Dasatinib,geldanamycin,SK-OV-3,3.181253849239128
metformin,Erlotinib,UACC62,-30.7261055182573
Dasatinib,Sorafenib,A427,10.013204486477417
paclitaxel,Lapatinib,T-47D,0.809697096857583
Vorinostat,Lapatinib,HCT116,-3.11888044241469
paclitaxel,Dasatinib,VCAP,-17.309192174305
dexamethasone,geldanamycin,SK-OV-3,1.869241020829697
paclitaxel,Lapatinib,SK-OV-3,2.125547882163602
Erlotinib,Dasatinib,OVCAR3,13.9692836454661
Dasatinib,geldanamycin,NCIH520,-3.7008288999313423
dexamethasone,Dasatinib,UWB1289,-9.176001953270983
dexamethasone,Lapatinib,SK-OV-3,7.522446474796843
dexamethasone,geldanamycin,A2780,-35.163016426576704
paclitaxel,Vorinostat,RPMI7951,2.6678241356197647
dexamethasone,Lapatinib,OCUBM,-21.2195468929047
paclitaxel,Vorinostat,OV90,2.3067635611900137
Lapatinib,Sorafenib,T-47D,10.982614675109394
Erlotinib,geldanamycin,MDAMB436,3.776985072333982
dexamethasone,Erlotinib,T-47D,-27.64770126959135
vinblastine,geldanamycin,VCAP,-20.7558388881914
vinblastine,Lapatinib,PA1,0.1652887870268324
dexamethasone,Lapatinib,MDAMB436,-12.5233171201947
dexamethasone,Lapatinib,NCIH2122,8.19307228691883
vinblastine,Sunitinib,A375,0.3189015990893598
Sunitinib,Lapatinib,SKMES1,8.07102955700163
metformin,Sunitinib,HT29,-18.0018409950579
dexamethasone,Vorinostat,SKMEL30,-15.957982665262508
Erlotinib,geldanamycin,SW837,3.00680128293027
vinblastine,geldanamycin,NCIH1650,-3.43040335892423
vinblastine,Vorinostat,UACC62,0.996650643215182
Sunitinib,Dasatinib,SKMES1,2.369358494612781
Erlotinib,Sorafenib,HT29,0.1692077246922899
Sunitinib,Sorafenib,OV90,-7.639409008216227
vinblastine,Dasatinib,SKMES1,-5.822632503482525
Erlotinib,geldanamycin,OVCAR3,-1.03656181464744
dexamethasone,geldanamycin,A427,-18.707844022
metformin,geldanamycin,OCUBM,-19.7885249955934
geldanamycin,Sorafenib,VCAP,-10.35739215730591
paclitaxel,Sorafenib,HT144,4.4516036428765
Lapatinib,Dasatinib,A427,10.116767222520318
